Order ID,start_x,start_y,end_x,end_y,ori_order,ori_distance,nn_order,nn_distance,nn_effort,mst_Lower_bound,bab_order,bab_distance,bab_effort
1345,0,0,0,0,"['2150806', '961158', '961161', '961165', '68001']",88,"['961165', '961158', '961161', '2150806', '68001']",72,0,58,"['961158', '961161', '961165', '2150806', '68001']",80,0
1346,0,0,0,0,"['133436', '361560', '1146838', '1147393', '387100', '80912', '224671', '148444', '5735', '111873']",66,"['1147393', '1146838', '133436', '361560', '387100', '80912', '224671', '148444', '5735', '111873']",50,160.4,50,"['133436', '361560', '387100', '80912', '224671', '148444', '5735', '111873', '1147393', '1146838']",60,138.6
1347,0,0,0,0,"['239436', '74005', '103926', '2210077']",60,"['239436', '103926', '74005', '2210077']",50,129.6,52,"['103926', '239436', '74005', '2210077']",56,110.8
1348,0,0,0,0,"['32765', '911849', '59733', '18279', '286949', '211819', '340376', '43503', '1377286', '1701716', '230774', '396952', '394188', '1333742', '3504']",80,"['230774', '1377286', '32765', '911849', '59733', '18279', '286949', '211819', '340376', '43503', '1701716', '1333742', '3504', '396952', '394188']",64,1261.2,60,"['32765', '911849', '59733', '18279', '286949', '211819', '3504', '340376', '230774', '43503', '394188', '396952', '1377286', '1333742', '1701716']",80,2025.6
1349,0,0,0,0,"['1371764', '1371775', '1371830', '129518', '1371809', '1371818', '1371806', '1371784', '1371789', '251698', '144745', '89351', '219808']",172,"['144745', '1371806', '1371784', '129518', '1371809', '251698', '1371830', '1371789', '89351', '219808', '1371818', '1371775', '1371764']",80,3848.4,68,"['1371830', '1371818', '1371809', '129518', '251698', '144745', '1371806', '1371775', '1371764', '89351', '219808', '1371784', '1371789']",160,5365.0
1350,0,0,0,0,"['300729', '909242', '8659', '216000', '140938']",74,"['140938', '216000', '300729', '909242', '8659']",62,405.6,64,"['216000', '140938', '300729', '909242', '8659']",76,395.6
1351,0,0,0,0,"['327710', '191515', '256849', '209817', '140817']",62,"['256849', '327710', '191515', '140817', '209817']",50,321.2,46,"['327710', '209817', '191515', '140817', '256849']",62,438.0
1352,0,0,0,0,"['943046', '1144280', '383488', '943050', '942999', '367130', '379784', '942925', '942926', '943047', '363911', '943035']",82,"['367130', '1144280', '943046', '383488', '943050', '942999', '379784', '942925', '942926', '943047', '943035', '363911']",58,294.6,36,"['943046', '1144280', '367130', '943050', '943047', '383488', '942926', '379784', '943035', '363911', '942999', '942925']",94,670.6
1353,0,0,0,0,"['215169', '106685', '260033', '103926']",64,"['103926', '106685', '260033', '215169']",58,36.0,54,"['215169', '106685', '260033', '103926']",62,24.0
1354,0,0,0,0,"['364695', '780493', '284251', '149408']",62,"['149408', '284251', '780493', '364695']",54,25.2,46,"['780493', '284251', '149408', '364695']",60,31.2
1355,0,0,0,0,"['366109', '76283', '200038', '36062', '281610', '297353', '205427', '186171', '103926', '106685', '260033', '134630', '294908', '342032', '189778', '274422']",98,"['205427', '366109', '76283', '200038', '36062', '281610', '297353', '186171', '103926', '106685', '260033', '134630', '294908', '189778', '274422', '342032']",72,36.0,66,"['366109', '76283', '200038', '36062', '281610', '297353', '186171', '103926', '106685', '134630', '294908', '189778', '274422', '260033', '205427', '342032']",76,34.0
1356,0,0,0,0,"['186171', '193618', '226774', '392017']",56,"['392017', '226774', '186171', '193618']",54,0,56,"['186171', '193618', '392017', '226774']",58,0
1357,0,0,0,0,"['397153', '943216', '910276', '36191', '910281', '1324479', '1266123', '392021', '910268', '732528', '943212', '221679', '732530', '754685', '1018903', '910272', '1018980', '317584', '910283', '391684', '615229', '399890', '399882', '264352', '397155', '1018905', '1018705', '1329223', '399885', '1075863', '910270', '399891', '397154', '392041', '943213', '733170', '306598', '732525', '399893', '320905', '130223']",150,"['130223', '397153', '943216', '910276', '36191', '910281', '1324479', '1266123', '392021', '910268', '732528', '943212', '221679', '732530', '754685', '1018903', '910272', '317584', '910283', '391684', '615229', '399890', '399882', '264352', '397155', '1018905', '1018705', '1329223', '399885', '1075863', '910270', '399891', '397154', '392041', '943213', '733170', '306598', '732525', '399893', '320905', '1018980']",128,442.0,116,"['397153', '943216', '910276', '36191', '910281', '1324479', '1266123', '392021', '910268', '732528', '943212', '221679', '732530', '754685', '1018903', '910272', '1018980', '910283', '391684', '615229', '399890', '399882', '264352', '397155', '1018905', '1018705', '1329223', '399885', '1075863', '910270', '399891', '397154', '392041', '943213', '733170', '306598', '732525', '399893', '320905', '130223', '317584']",134,447.4
1358,0,0,0,0,"['195725', '175320', '125567']",48,"['125567', '175320', '195725']",42,130.6,42,"['195725', '125567', '175320']",46,137.6
1359,0,0,0,0,"['475048', '17032', '68048', '385954']",60,"['68048', '17032', '475048', '385954']",52,415.4,54,"['475048', '385954', '68048', '17032']",56,391.4
1360,0,0,0,0,"['657892', '121358', '392017', '323985', '2210077', '273653', '657894', '72860']",106,"['323985', '273653', '121358', '657894', '657892', '392017', '2210077', '72860']",60,672.0,50,"['392017', '2210077', '657892', '72860', '273653', '121358', '657894', '323985']",80,496.0
1361,0,0,0,0,"['227150', '110313', '156385', '43123', '52017', '372539', '201055', '366359']",62,"['366359', '201055', '227150', '110313', '156385', '43123', '52017', '372539']",56,7.2,48,"['227150', '110313', '156385', '43123', '52017', '201055', '366359', '372539']",60,4.0
1362,0,0,0,0,"['247167', '312315', '346716', '209117']",68,"['312315', '247167', '346716', '209117']",64,40.0,48,"['247167', '312315', '346716', '209117']",70,40.0
1363,0,0,0,0,"['9822', '342476', '99558', '195027', '316166', '961251']",70,"['342476', '316166', '9822', '99558', '195027', '961251']",52,187.0,52,"['99558', '195027', '9822', '961251', '316166', '342476']",58,143.0
1364,0,0,0,0,"['51947', '73984', '127158', '393396']",78,"['127158', '393396', '51947', '73984']",66,151.6,48,"['51947', '73984', '393396', '127158']",72,156.6
1365,0,0,0,0,"['286783', '95906', '1164775', '1672027', '1164786', '43483']",76,"['95906', '286783', '1164775', '1672027', '1164786', '43483']",64,574.0,62,"['286783', '1164775', '1672027', '1164786', '43483', '95906']",66,294.0
1366,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
1367,0,0,0,0,"['107386', '63676', '281978', '57322', '125259']",48,"['125259', '107386', '63676', '281978', '57322']",44,0,46,"['107386', '63676', '281978', '57322', '125259']",46,0
1368,0,0,0,0,"['1348514', '189460', '37249', '195946']",56,"['195946', '189460', '37249', '1348514']",52,328.0,50,"['1348514', '189460', '195946', '37249']",58,340.0
1369,0,0,0,0,"['37729', '391889', '391857', '678255', '391890']",40,"['391890', '391889', '678255', '37729', '391857']",28,70.4,20,"['391889', '678255', '37729', '391857', '391890']",34,85.0
1370,0,0,0,0,"['1086736', '1597964', '2492739', '2492757', '2565758']",48,"['2492757', '1597964', '2492739', '1086736', '2565758']",38,0,38,"['2492739', '1086736', '2565758', '2492757', '1597964']",48,0
1371,0,0,0,0,"['125890', '70298', '189778', '195679', '306104']",78,"['306104', '125890', '70298', '195679', '189778']",64,0,58,"['125890', '70298', '189778', '306104', '195679']",68,0
1372,0,0,0,0,"['286783', '1164775', '1672027', '1164786', '43483']",68,"['43483', '1164775', '1672027', '1164786', '286783']",60,228.0,50,"['1164775', '1672027', '1164786', '43483', '286783']",70,220.0
1373,0,0,0,0,"['390485', '3547', '316166']",52,"['316166', '3547', '390485']",48,25.2,42,"['3547', '316166', '390485']",54,25.2
1374,0,0,0,0,"['156133', '201055', '227150', '219130', '81941']",84,"['227150', '201055', '156133', '81941', '219130']",60,0,42,"['201055', '81941', '219130', '156133', '227150']",72,0
1375,0,0,0,0,"['367460', '340367', '286457', '110313', '156385', '81941']",72,"['156385', '286457', '110313', '340367', '367460', '81941']",56,7.2,46,"['367460', '81941', '286457', '110313', '156385', '340367']",56,3.2
1376,0,0,0,0,"['145613', '3979', '89769', '207762', '660928', '660927']",66,"['3979', '145613', '89769', '207762', '660928', '660927']",62,160.0,46,"['145613', '660928', '660927', '3979', '89769', '207762']",88,306.0
1377,0,0,0,0,"['941691', '1720358', '2146589', '393587', '2277787', '163372', '1145777']",70,"['163372', '1720358', '2146589', '393587', '2277787', '1145777', '941691']",56,636.8,44,"['1720358', '2146589', '393587', '163372', '2277787', '1145777', '941691']",68,819.2
1378,0,0,0,0,"['1912668', '383599', '381992', '2151521']",58,"['2151521', '383599', '381992', '1912668']",52,809.8,46,"['1912668', '383599', '381992', '2151521']",56,958.6
1379,0,0,0,0,"['657913', '185569', '393352']",44,"['393352', '185569', '657913']",40,218.8,42,"['657913', '185569', '393352']",46,192.8
1380,0,0,0,0,"['1629259', '1629165', '393495', '132324']",64,"['132324', '393495', '1629259', '1629165']",58,31.8,42,"['1629259', '393495', '132324', '1629165']",60,69.0
1381,0,0,0,0,"['261992', '17032', '68048', '374101']",68,"['68048', '17032', '261992', '374101']",62,138.0,48,"['261992', '17032', '68048', '374101']",70,86.0
1382,0,0,0,0,"['266052', '365648', '286457', '397517']",46,"['397517', '286457', '266052', '365648']",40,98.4,42,"['266052', '286457', '365648', '397517']",46,107.6
1383,0,0,0,0,"['393769', '1101317', '103926', '201055', '354111', '386536', '358424', '375744']",78,"['375744', '103926', '1101317', '354111', '201055', '386536', '358424', '393769']",54,157.6,68,"['393769', '103926', '201055', '386536', '358424', '375744', '354111', '1101317']",62,88.2
1384,0,0,0,0,"['397153', '943216', '910276', '36191', '910281', '1324479', '1266123', '392021', '910268', '732528', '943212', '221679', '732530', '754685', '1018903', '910272', '1018980', '317584', '910283', '391684', '615229', '399890', '399882', '264352', '397155', '1018905', '1324482', '1018705', '1329223', '399885', '1075863', '910270', '399891', '397154', '182356', '392041', '943213', '733170', '306598', '732525', '399893', '320905', '130223']",154,"['130223', '397153', '943216', '910276', '36191', '910281', '1324479', '1266123', '392021', '910268', '732528', '943212', '221679', '732530', '754685', '1018903', '910272', '317584', '910283', '391684', '615229', '399890', '399882', '264352', '397155', '1018905', '1324482', '1018705', '1329223', '399885', '1075863', '910270', '399891', '397154', '182356', '392041', '943213', '733170', '306598', '732525', '399893', '320905', '1018980']",132,455.2,120,"['397153', '943216', '910276', '36191', '910281', '1324479', '1266123', '392021', '910268', '732528', '943212', '221679', '732530', '754685', '1018903', '910272', '1018980', '910283', '391684', '615229', '399890', '399882', '264352', '397155', '1018905', '1324482', '1018705', '1329223', '399885', '1075863', '910270', '399891', '397154', '182356', '392041', '943213', '733170', '306598', '732525', '399893', '320905', '130223', '317584']",138,460.6
1385,0,0,0,0,"['230004', '266052', '117982', '951375']",68,"['951375', '230004', '117982', '266052']",54,80.0,44,"['230004', '266052', '951375', '117982']",58,136.0
1386,0,0,0,0,"['97707', '61215', '1127996', '393896']",84,"['1127996', '393896', '97707', '61215']",54,678.8,56,"['97707', '61215', '393896', '1127996']",70,324.8
1387,0,0,0,0,"['910295', '363243', '262522', '18602', '266052', '99417']",86,"['18602', '99417', '910295', '266052', '262522', '363243']",74,359.2,58,"['18602', '266052', '99417', '910295', '262522', '363243']",74,342.4
1388,0,0,0,0,"['387642', '499522', '156385', '393035', '110313']",58,"['110313', '499522', '393035', '387642', '156385']",48,0,44,"['499522', '156385', '393035', '387642', '110313']",48,0
1389,0,0,0,0,"['1164786', '206395', '47155', '226774', '391888', '376286', '113039', '709705']",80,"['709705', '376286', '113039', '1164786', '206395', '47155', '226774', '391888']",68,287.2,58,"['1164786', '206395', '47155', '226774', '391888', '376286', '709705', '113039']",78,242.0
1390,0,0,0,0,"['95906', '235703', '315720', '392236', '392819']",74,"['392819', '235703', '95906', '315720', '392236']",64,453.4,38,"['95906', '392236', '235703', '315720', '392819']",68,359.4
1391,0,0,0,0,"['194170', '383599', '381992', '366647']",58,"['366647', '194170', '383599', '381992']",54,80.0,56,"['194170', '383599', '381992', '366647']",56,84.0
1392,0,0,0,0,"['208660', '156385', '52017', '230004', '43123']",46,"['208660', '156385', '52017', '230004', '43123']",40,0,40,"['208660', '156385', '52017', '230004', '43123']",48,0
1393,0,0,0,0,"['615225', '16428', '285654']",66,"['285654', '16428', '615225']",62,89.2,56,"['615225', '16428', '285654']",68,51.2
1394,0,0,0,0,"['286457', '661741', '1084949', '657906']",48,"['657906', '1084949', '286457', '661741']",42,46.0,42,"['286457', '1084949', '657906', '661741']",46,38.0
1395,0,0,0,0,"['386536', '358424', '1164911']",50,"['1164911', '386536', '358424']",46,61.2,48,"['386536', '358424', '1164911']",48,54.0
1396,0,0,0,0,"['324086', '207762', '16643', '364213', '193832', '367432']",56,"['193832', '16643', '364213', '367432', '207762', '324086']",50,60.0,54,"['16643', '367432', '364213', '193832', '207762', '324086']",54,60.0
1397,0,0,0,0,"['1164777', '323532', '204756', '207762']",66,"['323532', '207762', '1164777', '204756']",54,80.0,46,"['323532', '207762', '1164777', '204756']",58,80.0
1398,0,0,0,0,"['284251', '390795', '1434742', '135378', '1118782', '112412', '1118785', '396929']",134,"['135378', '396929', '1434742', '1118785', '112412', '284251', '390795', '1118782']",74,1800.0,60,"['135378', '396929', '390795', '112412', '1434742', '1118782', '1118785', '284251']",106,1016.0
1399,0,0,0,0,"['361584', '362103', '219537', '385167', '709705', '127158', '360414', '357351', '385027', '230337', '914087', '397139', '401389', '140938', '914094']",86,"['914094', '361584', '362103', '219537', '385167', '709705', '127158', '360414', '357351', '385027', '230337', '914087', '397139', '401389', '140938']",80,1286.0,80,"['361584', '362103', '219537', '385167', '709705', '127158', '360414', '357351', '385027', '230337', '914087', '397139', '401389', '914094', '140938']",82,1264.0
1400,0,0,0,0,"['1164787', '154454', '164230', '206395', '193832']",58,"['193832', '1164787', '164230', '206395', '154454']",54,60.0,50,"['1164787', '154454', '164230', '193832', '206395']",60,62.0
1401,0,0,0,0,"['392814', '2150781', '59313', '48365', '225316', '879141', '97462']",82,"['2150781', '392814', '59313', '48365', '225316', '879141', '97462']",62,1587.8,58,"['2150781', '392814', '59313', '48365', '225316', '879141', '97462']",72,1625.8
1402,0,0,0,0,"['2132414', '2132402', '2132405', '2132406', '643950', '24164']",40,"['24164', '2132402', '2132414', '2132405', '2132406', '643950']",34,194.0,32,"['2132414', '2132402', '2132405', '2132406', '24164', '643950']",36,177.6
1403,0,0,0,0,"['208660', '156133', '390290', '306104', '387642', '708441', '711892']",74,"['390290', '708441', '387642', '711892', '306104', '208660', '156133']",60,159.4,56,"['156133', '390290', '708441', '711892', '306104', '387642', '208660']",62,105.4
1404,0,0,0,0,"['1101290', '1101291', '1101292', '1101294']",54,"['1101294', '1101290', '1101291', '1101292']",50,600.0,52,"['1101290', '1101291', '1101292', '1101294']",52,648.0
1405,0,0,0,0,"['297353', '96509', '22234', '321099', '266768', '180023', '32895', '50718', '354111']",84,"['96509', '180023', '297353', '22234', '321099', '50718', '32895', '354111', '266768']",66,196.0,52,"['297353', '22234', '321099', '266768', '354111', '180023', '32895', '50718', '96509']",68,126.8
1406,0,0,0,0,"['951375', '355600', '661741', '660927']",44,"['660927', '661741', '951375', '355600']",40,0,42,"['951375', '355600', '660927', '661741']",46,0
1407,0,0,0,0,"['48365', '59313', '322574', '1325290', '62742']",76,"['59313', '48365', '322574', '1325290', '62742']",68,1007.6,52,"['62742', '1325290', '48365', '59313', '322574']",74,587.8
1408,0,0,0,0,"['1627133', '1651834', '2145904', '1628185', '1628187', '1628192', '1628200', '1628202', '1945635', '1629071', '2253124', '1945695', '2253128', '2253129', '1628738', '1651829', '1628878', '1629089', '1945570', '1628992', '1628994', '1628995', '1945580', '2253378', '1945685', '1945686', '1945687', '1629023']",90,"['1629023', '1627133', '1651834', '2145904', '1628185', '1628187', '1628192', '1628200', '1628202', '1945635', '1629071', '2253124', '1945695', '2253128', '2253129', '1628738', '1651829', '1628878', '1629089', '1945570', '1628992', '1628994', '1628995', '1945580', '2253378', '1945685', '1945686', '1945687']",86,0,88,"['1627133', '1651834', '2145904', '1628185', '1628187', '1628192', '1628200', '1628202', '1945635', '1629071', '2253124', '1945695', '2253128', '2253129', '1628738', '1651829', '1628878', '1629089', '1945570', '1628992', '1628994', '1628995', '1945580', '2253378', '1945685', '1945686', '1945687', '1629023']",88,0
